cluster,heatwave_type,exposure,log_rr,ci_low,ci_high,display_high,common_support_high,y_min,y_max,phenotype_name,axis_expansion_factor,line_segment
3,day,6.252750000000008,-0.2264468775968653,-0.5511766219236043,0.0982828667298736,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.285833333333341,-0.2267048201929867,-0.5514648192819368,0.0980551788959633,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.3189166666666745,-0.2269581688426584,-0.5517410333940943,0.0978246957087773,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.352000000000007,-0.2272070154248096,-0.5520055333390732,0.0975915024894539,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.385083333333341,-0.2274514518183692,-0.5522585880359214,0.097355684399183,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.418166666666675,-0.2276915699022662,-0.5525004662380137,0.0971173264334812,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.451250000000008,-0.2279274615554296,-0.5527314365272287,0.0968765134163694,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.484333333333342,-0.2281592186567884,-0.5529517673080306,0.0966333299944539,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.517416666666675,-0.2283869330852714,-0.5531617268014546,0.0963878606309117,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.550500000000008,-0.2286106967198079,-0.5533615830389965,0.0961401895993806,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.583583333333341,-0.2288306014393267,-0.5535516038564097,0.0958904009777562,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.616666666666675,-0.2290467391227569,-0.5537320568874082,0.0956385786418944,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.649750000000008,-0.2292592016490274,-0.5539032095572791,0.0953848062592243,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.682833333333342,-0.2294680808970672,-0.5540653290764038,0.0951291672822692,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.715916666666675,-0.2296734687458054,-0.5542186824336912,0.0948717449420803,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.7490000000000085,-0.2298754570741708,-0.5543635363899238,0.0946126222415821,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.7820833333333415,-0.2300741377610926,-0.5545001574710191,0.0943518819488339,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.815166666666675,-0.2302696026854996,-0.5546288119612067,0.0940896065902074,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.848250000000008,-0.2304619437263209,-0.5547497658961256,0.0938258784434836,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.881333333333342,-0.2306512527624855,-0.5548632850558429,0.0935607795308717,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.914416666666675,-0.2308376216729224,-0.5549696349577956,0.0932943916119506,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.947500000000009,-0.2310211423365605,-0.5550690808496597,0.0930267961765384,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,6.980583333333342,-0.2312019066323289,-0.5551618877021487,0.0927580744374907,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.013666666666675,-0.2313800064391566,-0.5552483202017447,0.0924883073234315,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.046750000000008,-0.2315555336359724,-0.5553286427433651,0.0922175754714202,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.079833333333342,-0.2317285801017055,-0.5554031194229685,0.0919459592195574,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.112916666666676,-0.2318992377152848,-0.5554720140301044,0.0916735385995347,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.146000000000009,-0.2320675983556393,-0.5555355900404085,0.0914003933291298,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.179083333333343,-0.232233753901698,-0.5555941106080498,0.0911266028046536,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.2121666666666755,-0.2323977962323899,-0.5556478385581318,0.0908522460933518,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.245250000000009,-0.232559817226644,-0.5556970363790548,0.0905774019257666,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.278333333333342,-0.2327199087633893,-0.5557419662148411,0.0903021486880623,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.311416666666676,-0.2328781627215547,-0.5557828898574293,0.0900265644143198,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.344500000000009,-0.2330346709800693,-0.5558200687389456,0.0897507267788069,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.377583333333343,-0.2331895254178621,-0.5558537639239505,0.0894747130882263,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.410666666666676,-0.233342817913862,-0.5558842361016746,0.0891986002739506,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.443750000000009,-0.233494640346998,-0.5559117455782432,0.0889224648842472,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.476833333333342,-0.233645084596199,-0.5559365522688997,0.0886463830765016,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.509916666666676,-0.2337942425403943,-0.5559589156902313,0.0883704306094426,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.543000000000009,-0.2339422060585127,-0.5559790949524045,0.088094682835379,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.576083333333343,-0.2340890670294831,-0.5559973487514183,0.0878192146924519,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.609166666666676,-0.2342349173322347,-0.5560139353613806,0.087544100696911,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.6422500000000095,-0.2343798488456963,-0.5560291126268151,0.0872694149354223,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.6753333333333424,-0.2345239534487971,-0.5560431379550068,0.0869952310574125,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.708416666666676,-0.2346673230204659,-0.5560562683083934,0.0867216222674615,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.741500000000009,-0.2348100494396317,-0.55606876019701,0.0864486613177465,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.774583333333343,-0.2349522245852236,-0.5560808696709972,0.08617642050055,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.807666666666677,-0.2350939403361705,-0.5560928523131773,0.0859049716408362,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.84075000000001,-0.2352352885714015,-0.5561049632317109,0.0856343860889078,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.873833333333343,-0.2353763611698455,-0.5561174570528402,0.0853647347131492,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.906916666666676,-0.2355172500104315,-0.5561305879137296,0.0850960878928664,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,7.94000000000001,-0.2356580469720885,-0.5561446094554107,0.0848285155112336,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,day,8.093329562500012,-0.2363105201783213,-0.5562243568786313,0.0836033165219886,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,dashed_p80_tail
3,day,8.246659125000011,-0.2369629933845541,-0.5563288061796106,0.0824028194105023,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,dashed_p80_tail
3,day,8.399988687500013,-0.2376154665907869,-0.556458084730489,0.0812271515489151,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,dashed_p80_tail
3,day,8.553318250000013,-0.2382679397970197,-0.5566123149508948,0.0800764353568552,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,dashed_p80_tail
3,day,8.706647812500014,-0.2389204130032525,-0.5567916141713367,0.0789507881648315,8.739999999999984,7.94000000000001,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,dashed_p80_tail
4,day,0.0,0.0,0.0,0.0,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.0330833333333333,-0.0011929788860263,-0.0028710607874359,0.0004851030153832,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.0661666666666667,-0.0023858122036564,-0.0057417018253741,0.0009700774180612,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.0992500000000001,-0.003578354384494,-0.0086115033736634,0.0014547946046753,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.1323333333333335,-0.0047704598601428,-0.0114800457108556,0.0019391259905699,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.1654166666666668,-0.0059619830622066,-0.0143469091435844,0.0024229430191711,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.1985000000000002,-0.0071527784222892,-0.0172116740159758,0.0029061171713974,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.2315833333333336,-0.0083427003719942,-0.0200739207191014,0.003388519975113,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.264666666666667,-0.0095316033429254,-0.0229332297004864,0.0038700230146355,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.2977500000000003,-0.0107193417666866,-0.0257891814736811,0.0043504979403079,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.3308333333333337,-0.0119057700748815,-0.02864135662791,0.004829816478147,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.3639166666666671,-0.0130907426991138,-0.0314893358378069,0.0053078504395792,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.3970000000000004,-0.0142741140709874,-0.0343326998732493,0.0057844717312744,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.4300833333333339,-0.0154557386221059,-0.037171029609303,0.0062595523650911,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.4631666666666672,-0.0166354707840731,-0.0400039060362888,0.0067329644681426,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.4962500000000006,-0.0178131649884927,-0.0428309102699841,0.0072045802929986,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.529333333333334,-0.0189886756669685,-0.0456516235619696,0.0076742722280325,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.5624166666666673,-0.0201618572511042,-0.0484656273101369,0.0081419128079284,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.5955000000000007,-0.0213325641725036,-0.0512725030693674,0.0086073747243601,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.6285833333333342,-0.0225006508627704,-0.0540718325623964,0.0090705308368555,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.6616666666666675,-0.0236659717535084,-0.0568631976908769,0.00953125418386,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.6947500000000009,-0.0248283812763213,-0.0596461805466559,0.0099894179940132,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.7278333333333342,-0.0259877338628128,-0.0624203634232788,0.0104448956976531,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.7609166666666676,-0.0271438839445868,-0.0651853288277359,0.0108975609385623,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.7940000000000009,-0.0282966859532468,-0.0679406594924667,0.0113472875859729,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.8270833333333344,-0.0294459943203968,-0.0706859383876382,0.0117939497468445,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.8601666666666677,-0.0305916634776404,-0.0734207487337136,0.0122374217784327,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.8932500000000011,-0.0317335478565814,-0.0761446740143279,0.0126775783011649,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.9263333333333345,-0.0328715018888235,-0.0788572979894887,0.0131142942118416,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.9594166666666678,-0.0340053800059705,-0.0815582047091211,0.01354744469718,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,0.9925000000000012,-0.0351350366396261,-0.0842469785269739,0.0139769052477216,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.0255833333333346,-0.0362603262213941,-0.0869232041149094,0.0144025516721211,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.058666666666668,-0.0373811031828782,-0.0895864664775953,0.0148242601118389,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.091750000000001,-0.0384972219556821,-0.0922363509676225,0.0152419070562582,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.124833333333335,-0.0396085369714096,-0.0948724433010682,0.0156553693582489,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.157916666666668,-0.0407149026616645,-0.0974943295735316,0.0160645242502026,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.1910000000000014,-0.0418161734580504,-0.1001015962766625,0.0164692493605616,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.2240833333333347,-0.0429122037921712,-0.1026938303152122,0.0168694227308697,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.2571666666666683,-0.0440028480956306,-0.1052706190246304,0.0172649228333691,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.2902500000000017,-0.0450879608000323,-0.1078315501892376,0.017655628589173,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.323333333333335,-0.04616739633698,-0.1103762120610026,0.0180414193870424,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.3564166666666684,-0.0472410091380776,-0.1129041933789536,0.0184221751027982,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.3895000000000015,-0.0483086536349288,-0.1154150833892577,0.0187977761194001,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.422583333333335,-0.0493701842591372,-0.1179084718660006,0.0191681033477261,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.4556666666666684,-0.0504254554423067,-0.1203839491327021,0.0195330382480886,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.4887500000000018,-0.051474321616041,-0.122841106084605,0.0198924628525228,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.5218333333333351,-0.0525166372119439,-0.1252795342117754,0.0202462597878875,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.5549166666666685,-0.053552256661619,-0.1276988256230564,0.0205943122998183,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.588000000000002,-0.0545810343966702,-0.1300985730709172,0.0209365042775768,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.6210833333333354,-0.0556028248487011,-0.1324783699772422,0.0212727202798398,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.6541666666666688,-0.0566174824493156,-0.1348378104601094,0.0216028455614782,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.687250000000002,-0.0576248616301173,-0.1371764893616067,0.021926766101372,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.7203333333333355,-0.0586248177649074,-0.1394940049752537,0.0222443694454389,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.7534166666666688,-0.0596172723446603,-0.1417901456820677,0.0225556009927469,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.7865000000000022,-0.0606022552701484,-0.1440650107486495,0.0228605002083525,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.819583333333336,-0.061579806496742,-0.1463187284195538,0.0231591154260696,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.852666666666669,-0.0625499659798115,-0.1485514271020654,0.0234514951424423,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.8857500000000025,-0.0635127736747273,-0.1507632353574147,0.02373768800796,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.918833333333336,-0.0644682695368598,-0.1529542818929378,0.0240177428192181,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.9519166666666687,-0.0654164935215794,-0.155124695555061,0.024291708511902,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,1.9850000000000023,-0.0663574855842565,-0.1572746053230012,0.0245596341544881,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.018083333333336,-0.0672912856802615,-0.1594041403030936,0.0248215689425704,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.051166666666669,-0.0682179337649648,-0.1615134297236647,0.0250775621937349,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.0842500000000026,-0.0691374697937368,-0.163602602930386,0.0253276633429122,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.117333333333336,-0.070049933721948,-0.1656717893820462,0.0255719219381501,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.1504166666666693,-0.0709553655049686,-0.1677211186466917,0.0258103876367544,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.1835000000000027,-0.0718538050981691,-0.1697507203980907,0.0260431102017524,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.216583333333336,-0.0727452924569199,-0.1717607244124801,0.0262701394986401,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.2496666666666694,-0.0736298675365915,-0.1737512605655613,0.0264915254923783,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.2827500000000027,-0.0745075702925541,-0.1757224588297152,0.0267073182446069,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.315833333333336,-0.0753784406801783,-0.1776744492714073,0.0269175679110505,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.348916666666669,-0.0762425186548344,-0.179607362048761,0.0271223247390922,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.382000000000003,-0.0770998441718927,-0.1815213274092782,0.0273216390654927,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.415083333333336,-0.0779504571867238,-0.183416475687686,0.0275155613142383,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.448166666666669,-0.078794397654698,-0.1852929373038945,0.0277041419944984,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.481250000000004,-0.0796317055311857,-0.1871508427610517,0.0278874316986803,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.5143333333333366,-0.0804624207715573,-0.1889903226436792,0.0280654811005645,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
4,day,2.54741666666667,-0.0812865833311832,-0.1908115076158787,0.0282383409535122,8.100000000000012,7.94000000000001,-0.396848999434475,0.27725745831695,Low-Amplitude Persistent Disturbance,1.0,solid_common_support
