"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","total_positive_exposure_trips","display_high","common_support_high","histogram_scale"
"2","compound","walk","60.55787458333331","64.12010249999997","0.0006010048801596","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","64.12010249999997","67.68233041666664","0.0002163617568574","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","67.68233041666664","71.2445583333333","0.0002884823424766","41597.0","71.2445583333333","6.72","share"
"2","day","ride","0.0","2.8465000000000007","0.2894566390788053","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","2.8465000000000007","5.693000000000001","0.1615380661080553","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","5.693000000000001","8.539500000000002","0.1009921348892201","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","8.539500000000002","11.386000000000005","0.0635891636251478","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","11.386000000000005","14.232500000000003","0.035881355060916","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","14.232500000000003","17.079000000000004","0.0166144039479771","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","17.079000000000004","19.925500000000007","0.014301136071557","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","19.925500000000007","22.77200000000001","0.0118850562895183","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","22.77200000000001","25.618500000000004","0.0082352336400555","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","25.618500000000004","28.465000000000007","0.0061481519559965","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","28.465000000000007","31.31150000000001","0.0058191538580167","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","31.31150000000001","34.15800000000001","0.0046470981339639","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","34.15800000000001","37.00450000000001","0.0037320721739577","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","37.00450000000001","39.85100000000001","0.0049863774225055","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","39.85100000000001","42.69750000000001","0.003557291934406","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","42.69750000000001","45.54400000000001","0.0031049195496838","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","45.54400000000001","48.39050000000001","0.0013365547730427","97265.0","56.930000000000014","7.94000000000001","share"
"2","day","ride","48.39050000000001","51.23700000000001","0.003320824551483","97265.0","56.930000000000014","7.94000000000001","share"
