"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","histogram_scale"
"1","day","walk","10.685062500000011","11.193875000000014","0.0006727462998953","share"
"1","day","walk","11.193875000000014","11.702687500000016","0.0005766396856245","share"
"1","day","walk","11.702687500000016","12.211500000000015","0.0007474958887726","share"
"1","night","ride","0.0","0.5307500000000017","0.0478409792801392","share"
"1","night","ride","0.5307500000000017","1.0615000000000034","0.0501993374136672","share"
"1","night","ride","1.0615000000000034","1.5922500000000053","0.0601381324049637","share"
"1","night","ride","1.5922500000000053","2.123000000000007","0.0463810432927171","share"
"1","night","ride","2.123000000000007","2.6537500000000085","0.0503116401819304","share"
"1","night","ride","2.6537500000000085","3.1845000000000105","0.041973159638385","share"
"1","night","ride","3.1845000000000105","3.715250000000012","0.0284126003705991","share"
"1","night","ride","3.715250000000012","4.246000000000014","0.0305182772755348","share"
"1","night","ride","4.246000000000014","4.776750000000016","0.021646358582739","share"
"1","night","ride","4.776750000000016","5.307500000000017","0.0195687573698691","share"
"1","night","ride","5.307500000000017","5.838250000000019","0.0207760121286989","share"
"1","night","ride","5.838250000000019","6.369000000000021","0.0159469930933797","share"
"1","night","ride","6.369000000000021","6.899750000000022","0.0198495142905272","share"
"1","night","ride","6.899750000000022","7.430500000000024","0.0122690774327587","share"
"1","night","ride","7.430500000000024","7.9612500000000255","0.012212926048627","share"
"1","night","ride","7.9612500000000255","8.492000000000028","0.0113706552866528","share"
"1","night","ride","8.492000000000028","9.022750000000029","0.0157785389409848","share"
"1","night","ride","9.022750000000029","9.553500000000032","0.007355831321242","share"
"1","night","ride","9.553500000000032","10.084250000000033","0.0095457353023752","share"
"1","night","ride","10.084250000000033","10.615000000000034","0.0112302768263237","share"
"1","night","ride","10.615000000000034","11.145750000000035","0.0110056712897972","share"
"1","night","ride","11.145750000000035","11.676500000000038","0.010303778988152","share"
"1","night","ride","11.676500000000038","12.20725000000004","0.00676624178786","share"
"1","night","ride","12.20725000000004","12.738000000000042","0.0077488910101634","share"
"1","night","run","0.0","0.5307500000000017","0.0165646583188275","share"
"1","night","run","0.5307500000000017","1.0615000000000034","0.0154977820203268","share"
"1","night","run","1.0615000000000034","1.5922500000000053","0.0204952552080408","share"
"1","night","run","1.5922500000000053","2.123000000000007","0.0140378460329047","share"
"1","night","run","2.123000000000007","2.6537500000000085","0.0179403672300522","share"
"1","night","run","2.6537500000000085","3.1845000000000105","0.0134482564995227","share"
"1","night","run","3.1845000000000105","3.715250000000012","0.0085069346959402","share"
